,Beer Names,Rating,Locations,Reviews,Users
641,Greene King Bonkers Conkers (Cask),4.4,"Bury St. Edmunds, Suffolk","Lovely darkish Autumn Bitter. Smooth texture, not too hoppy or heavy. A nice pint this one",polive
642,Perlenbacher Pilsener ,3.8,"Neckarsulm, Baden-Württemberg","Nice beer, refreshing. Great straight out of bottle as great from the glass. Really tasty if it's chilled properly. Quality vs price combo.",genofolij
643,Hofbrau Freising Festbier,0.5,"Freising, Bavaria","I am always interested in Octoberfest beers, so I tried this one when I saw it in a local store that I trust.

Really bad.  Not even a good aroma.  It has that ""rusty water"" taste associated with bad hops and/or OVERLOADED hops.  Hops?? In an Octoberfest??? A beer  KNOWN for its MALT??!!!  The label says ""golden lager"", but it tastes like a really bad czech pilsner.   The back label lists ""Bayerisches bier"".   This beer tastes like that Mex mess known as ""Modelo"".  I was surprised that this beer had such an ugly taste.  Ive had some bad Octoberfests, but this one pretty much takes 1st Place.  Congrats, I will never buy this swill again.",nohopspleez
644,Ayinger Oktober Fest-Märzen,0.9,"Aying, Bavaria","I have been trying to taste an Ayinger beer for a while.  When I saw this Octoberfest, I thought ""great!!!, time for a taste!!!!""

Um.......no.  Horrible.  It had a good aroma, but then, the bitterness of the hops makes this MALT associated beer taste like what my dog left behind.  REALLY bad.  I was surprised.  I had heard so much about how ""great"" Ayinger beer is.  No.  Not this one.  Not a good example of an Octoberfest (known for its MALT, not its hops) beer.  I have 3 or 4 Octoberfest beers that are truly  GREAT  Octoberfests,  this isnt one of them.  A very poor attempt at this beer.  Try to stop adding hops at approx.  150 lbs. per bottle there dear Ayinger.",nohopspleez
645,Great Lakes Cream Ale,1.1,"Cleveland, Ohio",Tap. See through yellow. Astringent aroma like ointment.  Overly sweet and corny. This is just not very good.,pkbites
646,Prairie Rainbow Sherbet,1.7,"Tulsa, Oklahoma","Odd and blend of Aromas, and some other odd thing I can't place. Texture was awful as there is part of a baggie in the can",drpimento
647,Folly Heist,0.7,"Toronto, Ontario","Mother of god. I love sour beers. Was just finishing collective arts, Had the Omni Raspberry/lemon pale ale, then I busted out this impulse buy.

WHY‽

WHY DOES BEER TASTE LIKE SOAP‽

I will begrudgingly and half drunkenly drink my mistake. But I will do this with forewarning for the rest of you. It says it tastes of stonefruit. It tastes of lies, lies and punishment for swearing. Soapfruit. 

God help you if you find redemption in this. It is uniquely awful.

This tastes of sadness and townie punishments for swearing.

WHY MUST I DRINK MY MISTAKES‽

Is this contaminated? Thank god I'll be in a hospital tomorrow

Wife says review would be best at one word : Soapfruit

Edit:
Spicy food compliments the flavor in a way that ablates the soapiness.

I recommend eating things with banana pepper or higher levels of spicy to make this more stomachable",WortTrub46
648,Moor Guardian Of Peace,2.1,"Bristol, Gloucestershire","330ml can from We Brought Beer, Balham.  Hazy orange with a dense white head.  Aroma of caramel, pine, butterscotch and somewhat oxidised hops.  Sweet flavours.  Shame, this probably should have been a lot nicer.",Beese
649,Budweiser,4.0,"St. Louis, Missouri","Ik ken de aversie tegen dit vlakke bier. Ik vind het een erg lekker biertje. Goed koud als pils, voor mij king of beers.",FlightTasty36
650,Ballast Point Aloha Sculpin,1.0,"San Diego, California","OK, another can of fricken sculpin for a tick, how many are there? Then on top of that there are a gazillion IPA out there? Doesn't anybody ever get tired of IPA and all the bastardized styles that are really IPA? Just asking. Clear pale in the glass with a big foamy head. I'm not sure why its called aloha because its just another fricken bitter IPA. So much bitterness, you'd never pick out what the aloha flavor was. Yes, nasty nellie negative norton, straight up ass nut sack. There you have it, just another ubiquitous IPA that wants to be an imperial IPA; tastes just like one. Finishes with a warming sensation going down the throat. Not pleasant, at least it doesn't smell like diesel body odor.",cheap
651,Destihl Hawaii Five-Ale,0.5,"Normal, Illinois","Poured from can into nonic pub glass, a cloudy amber colour with sudsy white foam and lace. Absolutely fucking disgusting. Why anyone would want to drink this is beyond me. Smells and tastes exactly like I imagine drinking sunscreen lotion would.",seymour
652,Lagunitas Maximus IPA,2.0,"Petaluma, California",bottle at home which bought from a UK supermarket. The beer was dark in colour. It was a malty beer might just been me not liking it,Beerwithwings
653,Steel Reserve 211 High Gravity,4.3,"Milwaukee                       , Wisconsin",A friend drank it and said he got pretty drunk. He bought it in Torrance LA and was in party mode after one. Taste was ok.  I like it!,HopsHero3233
654,Burgenfels Premium Pilsner,3.5,"Skælskør, Denmark",Busig bas med maltigt motstånd i gom och käke. Köp minst 3 för du lär vilja ha 2 till!,HopsHero3233
655,Moonstone Plum Sake,0.5,"Forest Grove, Oregon","So, I picked this sake up at a asian food grocery store that I go to regularly. I have tried several different sake varieties, in Japan and in the United States, although I would not consider myself an expert by any means. The bottle was nice, the price was decent, and I was excited to try a ""plum"" flavor sake. Unfortunately, this sake is really bad. Do yourself a favor and don't try it. It's major notes on the palate are of cherry flavored cough syrup, so don't buy it unless you enjoy that kind of thing because that is basically what it tastes like. Super disappointed because I had high hopes for it.

",BarleyGuide49
656,Aspall Suffolk Premier Cru Cyder (Bottle),0.6,"Stowmarket, Suffolk",Always loved A spell but this Premier Cry tastes like vinegar. A spell make vinegar. Have they mixed up?. Awful,MashTamer48
657,Branscombe Vale Summa That,0.5,"Seaton, Devon","Cask. Brewer's description: ""...clean..."" uh huh, it's so clean it's cleaned out. The smell is VERY slightly malty, the taste is MILDLY malty - and that's it. Not even the usual amount of filler malt that I always complain about. Doubtful that this brew has had any sort of hop waved in its direction either. Waste of money, time, taste buds. It's like drinking ghosts. Not even a beer for teenage trainee drinkers.
Edit: finished the pint, is there any way to score it sub-zero? Awarded Winner, Most Pathetic Brew of the Year.",fatcarlo
658,Bergbräu Jubiläumsbier 1868,0.7,"Uslar, Lower Saxony","Mittelporige, kurzlebige Schaumkrone eines dunkelgelb bis leicht orangenen, trüben Lagers. Riecht minimal muffig nach klammer Wäsche. Stark rezenter, metallischer Antrunk, metallisch-wässriger Körper mit einer leicht malzig-herben Note, die in einem schalen Nachhall mündet. Enttäuschendes ""Jubiläumsbier"".",L.Kehrseit
659,Leinenkugels Harvest Patch Shandy,4.9,"Chippewa Falls, Wisconsin","Wouldn't have guessed in a thousand years that I would like this beer,  but it's awesome.",AllGrainLees46
660,Black Sheep Monty Python's Flying Circus,1.1,"Masham, North Yorkshire","Found this at the local last night and thought I'd try a pint ... no taster just give me a pint barman!!
First taste was of a slightly hoppy ale but with a bitter aftertaste ... but the more I drank of it the worse it got ... until I had to take it back as I honestly couldn't drink it ... I've spent years trying all sorts of ales but this is down_right awful (my wife said ""you should have seen the look on your face as you were drinking it"")
Best stick to my regular ales then ... Ubu/Longhorn/Old Peculiar  etc",BineChief45
661,Founders Barrel Runner,4.8,"Grand Rapids, Michigan","Aged to perfection. 11.1% alcohol. I don’t know what else to say, Founders knocks it out of the park.",bpreo
662,Miller High Life,3.5,"Milwaukee                       , Wisconsin","Lager with no frills. Made for times when ""just a beer"" is needed or appropriate.",CaskMaster39
663,Badger Hill Honey Badger IPA,1.3,"Shakopee, Minnesota","Welcome to Hoptown. Not my thing. Lots of heavy aftertaste that I can’t get out of my mouth. Need some gum. 

---Rated via Beer Buddy for iPhone",scotlandjake
664,Neuzeller Schwarzer Abt (Black Abbot),0.5,"Neuzelle, Brandenburg","Schwarz bier de 3,9 % abv, qui relève de l'abbaye de Neuzelle.
On a ainsi une sorte de bière bis des abbés, destinée au petit peuple …
Le problème étant qu'en y ajoutant "" abt "", on donne l'impression inverse !!
Ainsi soit-il pour cet abbé noir, qui nous gratifie donc d'un 3,9 % auguste ...
Mon exemplaire était à 7 mois avant sa date.
Couleur roux foncé aux reflets auburn, et clarté pure.
Bulles fines, en fontaine centrale très vive.
Mousse beige foncé, à fins flocons, stable à 3 mm.
Arômes de prunes, myrtille, pointe de massepain, caramel.
1ère bouche souple, à l'entame caramélisée et sucrée tel un soda ...
Arrière-bouche platiforme, sinon sucrosée.
2ème bouche à l'impression de canada dry, ce n'est pas du coca ...
Arrière-bouche qui va allègrement sur le coca, tant qu'à faire.
Longueur qui termine de condamner cette bière à l'enfer noir.
Jambes serrées, groupées.
Alcool innocent, et pour cela il ira en enfer ...
Finale plus noir que l'abbé en enfer.
CONCLUSION : une bière qui se condamne par son casting de base, 
mais surtout par sa sucrosité excessive (euphémisme d'enfer …).
(1/3/1/1/1)",corkyrory66
665,Oettinger Dunkles Hefeweizen,4.9,"Oettingen, Bavaria","Dunkles hefeweiss de 4,9 % abv, dont l'antériorité remonte à 1731.
Mon exemplaire était à 3 mois avant sa date.
Couleur caramel roux, avec un léger voile.
Bulles fines, en colonnes droites, vives.
Mousse beige, à fins flocons, stable à 3 mm.
Arômes de bois de rose, caramel mou, cannelle, malt grillé.
1ère bouche souple, au très bel ensemble avec une touche de fumée.
Arrière-bouche très stylée, bien équilibrée, longue.
2ème bouche à la très belle texture, à l'ensemble original très harmonieux.
Arrière-bouche longue, qui stylise beaucoup.
Longueur avec des nuances tout à fait superbes de bois exotique, et encens.
Jambes fines, serrées, groupées.
Alcool très bien, actif, il tient en main toute la longueur.
Finale de grand aloi.
CONCLUSION : bière remarquable dont le petit côté fumé original finira en
fumé parfumé … C'est superbe.
(écoute conseillée : Uli Jon Roth en live à Cleveland en 2008 .. du grand art)
(10/5/10/5/19)	",corkyrory66
666,Löwenbräu Neuhaus 1747 Dunkles,0.5,"Adelsdorf-Neuhaus, Bavaria","Dark lager en dunkle de 5,2 % abv, pour 12,5° plato, avec orge grillé.
Mon exemplaire était à 2 mois avant sa date.
Couleur roux moyen, à la clarté nette.
Bulles moyennes, en colonnes droites, peu nombreuses.
Mousse beige, à fins flocons, stable à 2 mm.
Arômes de caramel très dilué .. nez quasi inexpressif !!
1ère bouche sur un malt cara, avec une pointe de tabac.
Arrière-bouche très courte.
2ème bouche tout	aussi vague.
Arrière-bouche sans longueur ni complexité.
Longueur où les mots sont difficiles à trouver, on est devant une sorte de 
vide !! En d'autres termes c'est fumeux (et d'ailleurs, on a de la cendre de
cigarette !!).
Jambes collantes.
Alcool nul, il regarde le gros chiffre de l'étiquette, et se dit je suis un gros nul ..
Finale désespérante.
CONCLUSION : comment peut-on faire cela ? Comment, avec quoi ??
Et surtout pourquoi ??  (1/1/1/1/2)",corkyrory66
667,Hofbräu Münchner Sommerzwickl (naturtrüb),1.1,"Munich, Bavaria","Zwickl d'été de 5,1 % abv, au seul malt d'orge, pour cette brasserie dont
l'antériorité remonte à 1589.
Mon exemplaire lui, plus récent, était à 15 jours avant sa date.
Couleur doré moyen, à la clarté nette.
Bulles fines, en colonnes droites, peu nombreuses.
Mousse blanc cassé, à fins flocons, stable à 2 mm.
Arômes de malt fin, zeste d'orange, abricot.
1ère bouche fine, avec un beau malt.
Arrière-bouche longue, à l'amertume un rien zestée, citrique.
2ème bouche moins intéressante, davantage sur un malt pils.
Arrière-bouche à l'amertume à la limite de l'astringence.
Longueur de plus en plus faible, comme une descente aux enfers.
Jambes collantes sur toute la hauteur.
Alcool nul, il ne travaille rien et abandonne la partie.
Finale quasiment vulgaire.
CONCLUSION : rien ne sert d'afficher "" naturtrüb "" sur l'étiquette, 
quand on est avant tout "" saveurs trüb "" … (4/1/2/1/3)",corkyrory66
668,Odd Side Ales Cat In The Wall,1.1,"Grand Haven, Michigan","Funny label on this can. Smells like a fresh IPA, perfumy beer and such. Is pale and hazy, fer sher. Nice head. Taste? Just another rude ass straight up IPA like a billion others. Go figger. Probably should be an imperial IPA at 7%? No? Volatile short brief warming periods in the gullet. Am I getty  little dizzy? What else can be said about these ticks, which are like chewing on a tar sap soaked rubber inner tube? Outtah here, not impressed.",cheap
669,Bayou Teche Miel Sauvage,0.6,"Arnaudville, Louisiana","i have never had a bad beer...... untill this one.....I wanted to buy a 22 oz beer to enjoy, picked up this and looked forward to it while chilling in fridge, it was awful looked bad and tasted bad, if i see honey associated with beer again i def will not be a buyer....",AllGrainTrub40
670,Camden Town Camden Hells Lager,0.7,"Ponders End, Greater London",Forced to drink this in the emirates stadium. Aromas of fairy washing up liquid,BreweryTun49
671,Lighthouse Numbskull Imperial IPA,1.8,"Victoria, British Columbia","Middling clear gold body and okay foam on top, sweet farty hops on the nose, you know, like someone took your lollipop and shoved it in their pants and farted on it - that's what this smells like. Flavour is hugely cloying malts dumped in with fake chocolate syrup. Aftertaste is supremely cloying. Sure, it's a heavy IIPA but on the other hand, it's heavy handed. Bleh.",DeanF
672,New Sarum Hurley Park Blood Orange Wheat,4.8,"Salisbury, North Carolina","Really love this beer. Plenty of orange flavor, but is not so fruity that you miss the beer. One is not enough.",joebear
673,Melvin Thaiger Style,1.5,"Alpine, Wyoming","Did you ever see a Wyoming quarter in Pennsylvania? Difficult to find, I know.  Pop can lid, foamed all over my table, bullshit! Color is brownish orange yellow.; somewhat hazy.  Smells like a hi-hopped beer, of course. But, its not a volatile nose, like so many high alky IPA. Big giant swig directly form can sends a rubbery viscous hop palate skyward. Rude, bitter after taste; think about this:     ......      chewing on green-ass grapefruit peels, nasty nellie-ship. Yes, its still all over the table and as I drink to the middle of the can I don't give a shit. Better go git a paper towel so I can redd this mess up, with a buggy and warsh cloth. In the end, this stuff is beer. Is it good? Well, its ah typical bitter straight-up ass ubiquitous, very ubiquitous IPA; you make the decisions, put it on yer bucket list, whewwie. So now we have a thaiger, is that like a tiger, but in human"" form? Who knows and so what? DILLIGAF? There, you have it: IPA. Not impressed with this style, but its worth a tick.....toc......tic....toc...",cheap
674,Viru,4.2,"Manchester, Greater Manchester","Achetée à Carrefour à un prix défiant toute concurrence autour de 1€!
La bouteille est super originale, avec une très bonne prise en main. Tellement que je ne l’ai pas versée dans un verre, chose rare de ma part. Je ne sais pas sa couleur, sa mousse, voir son nez. En tout cas elle est très plaisante à boire, avec une carbonation très présente, un bon goût de malt, bien équilibré avec l’amertume. 5 degrés.
Une belle réussite pour l’apéro partout!!!",fadosolrela
675,Robinsons Beardo,4.6,"Stockport, Greater Manchester","Bottle from spar. Decent beer, nice flavours, bitter sweet. I enjoyed drinking this",topherwalk
676,Robinsons Mojo (Bottle),4.7,"Stockport, Greater Manchester","Bought from spar piccadilly, picked it up because of the design, was surprised when read on back its made by robbies. I really enjoyed it, decent flavour, juicy fruity.",topherwalk
677,Julius Echter Hefe-Weissbier Hell,5.0,"Würzburg, Bavaria","Excellent wheat beer. Clean, sharp acidity characteristic of the type, and none of the burnt taste that mediocre ones have.",asterixes
678,Revision / Shoe Tree Disco Ninja,2.0,"Sparks, Nevada","Can (Sep 12, 2019 canning).

Head is initially small, frothy, white, mostly diminishing.
Body is murky light to medium yellow.

Aroma is lightly malty (grain), lightly to moderately hoppy (orange, melon), with notes of onions, old dishwater, acid reflux.

Flavor is moderately sweet, lightly to moderately acidic, lightly bitter.
Finish is moderately sweet, lightly to moderately acidic, lightly to moderately bitter, unclean.

Medium to full body, watery/syrupy texture, lively carbonation, moderately to heavily alcoholic.

A dirty, oniony, sour, muddy IPA, sadly.",Ernest
679,Redchurch Wild Isolation ,1.8,"Harlow, Essex","Keg at the Redchurch Brewery, Bethnal Green In 2015. Murky golden with a vanishing white head. Aroma is super tart, with vinegar, blue cheese and stewed fruit notes. Flavour is surprisingly watery, with a bit of soft fruit.",Beese
680,Thwaites Crafty Dan 13 Guns,0.8,"Mellor Brook, Lancashire","I was walking the pier, having a not so good day,when I stumbled across 13 guns. my mood was lifted instantly,until I opened the can that is. The smell instantly burned my nostrils causing my sinuses to flare up. I was shocked. I wanted to give it the benefit of the doubt so I dived in head first to what was the worst experience of my life. I've been through a divorce that was smoother then this beverage. The taste of ass has been lingering in my mouth for 3 days now. Overall,wouldn't recommend.",brewdoggydog
681,Harpoon Hoppy Adventure,5.0,"Boston, Massachusetts","Like a bunch of flowers with a lemon touch, wonderful! Bitter sweet like a love relation with someone from an enimy family",TrappistChief18
682,Neumarkter Lammsbräu Dunkle Weisse Alkoholfrei,3.8,"Neumarkt in der Oberpfalz, Bavaria","Dark with a frothy head.
Very malty smell. Tastes like a less sweet Malzbier. I like Malzbier. Medium carbonation.",ophone
683,Lagunitas Super Cluster ,2.1,"Petaluma, California","Can sample at a tasting at Tom L's place. Thanks Odi. Clear golden, white head. Stale hops, oxidation, cardboard, honey, sweet, bitter finish, a bit of alcohol.",DSG
684,Tree House Autumn,2.3,"Charlton, Massachusetts","16oz can.  Pours an opaque pale yellow with a small white head.  Aroma is orange, pineapple, dough, grass, and a little pine.  Taste is orange, pineapple, oats, vanilla, pine, peach, dough, and a little grapefruit.  Skunky finish.  Pine lingers.  Light-medium body.  Moderate carbonation.  Oily-chewy mouthfeel.",tapefuzz
685,Fremont Sky Kraken,1.5,"Seattle, Washington","Pine and resin, some citrus, barely any malt. This beer is reminiscent of others in it's category; that is low abv IPA's, the overall body of the beer is lacking in malt flavor and bitterness while the taste of hops overpowers anything else worthy of attention. Not the worst beer I've had but definitely not good by any standards.",njarmer
686,Moerlein Bay Of Bengal,0.9,"Cincinnati, Ohio","From a Kroger can this pours a little darker than average pale and it seems to be quite thick. Big fruity rude aroma with a mild cleaning pine fluid nose. Taste is big bad-ass and bitter. BBAB! I second that with an upper gullet warming sensation. Its near the big ten; and you feel it. In the end, is it possible I detect some sensations of unthinkingly dizzy. Whew. What else can be said? One bitter straight up ass, terribly on style, IPA IPA  brew. There you have it, another ubiquitously available style, duh.",cheap
687,Farsons India Pale Ale,4.0,"Mriehel, Malta","Jasne złote klarowne, niska ale fetą i trwała piana. Aromat chmielewy, cytrusowy fajnie pachnie. Średnia goryczka, pijalne. Średnie niskie wysycenie, porządne piwo",gaara1221
688,Yards Philadelphia Pale Ale,5.0,"Philadelphia, Pennsylvania",First tried this while on vacation on tap at a bar.  I fell in love!  I don't think I will ever drink another brand!,DraftLove45
689,Ludlow Gold,5.0,"Ludlow, Shropshire","Lovely look, aroma and great tasting beer. 
There are good beers out there but I feel this one is out there with them. A great cask and great in bottles too.",HopsSampler44
690,Dinkelacker Volksfestbier,4.4,"Stuttgart, Baden-Württemberg","Marketed as ""Okotoberfest Marzen"" here in the United States. Sampled at the Bier Stein, Eugene, OR.",bpreo
691,Blackberry Farm Let There Be Silence,1.1,"Walland, Tennessee",This quad tasted more like a sour.  I couldn’t drink it!  It was the worst quad I’ve ever had. Just wasted $20.,DraftSampler34
692,Cigar City Oatmeal Raisin Cookie Brown Ale,1.3,"Tampa, Florida","Canned, from Systembolaget.  Dark brown, small head. Aroma of well, oatmeal raisin cookie. Sweet with medium body and clean, sterile mouthfeel. Tastes like... Oatmeal raisin cookie. Low bitterness in a finish with some tin foil. Oh, the refinement. I've always dreamed of liquid raisin cookie in tin foil. And the complexity!",omhper
693,Collective Arts Collective Project: IPA Project #10,1.9,"Hamilton, Ontario","Tall can from grocery store. Smells fruity and well hopped, pours golden with ample head. A bit murky, but that could be stylistically appropriate. Thin and dry, with too little malt/sweetness to counter the hops. Found it too unpleasant to drink.",AllGrainExports40
694,Brew By Numbers 11 Session Black IPA,1.6,"Bermondsey, Greater London","440ml can, but 4 days out of date.  Murky dark brown. Aroma of dark malt and metallic notes.  Dark sugars in the flavour with damp malt.  Considering it had only just gone out of date, this beer was in a bad way.",Beese
695,Moerlein Big Hazy IPA,1.3,"Cincinnati, Ohio","From a can you get a surprisingly clear liquid (considering the name, heheh) with a big foamy pour. It has just a very slight haze but no way is this hazy. No real offensive IPA smells in this one. Taste is big bad IPA of course and possibly it has a bit of an aged feeling to it. Date code is CMB1 9198 2361, whatever that means. Yes, big bitter IPA bullshit, like any other of the thousand ubiquitous IPA out there. What else can be said? NOTHING. Oh well, so goes the tick. Not impressed.",cheap
696,Berliner Kindl Weisse Mit Schuß Waldmeister,4.0,"Berlin, Berlin","Valójában egy ízesített nyáron jól Iható sör , azonban kicsit túl tolták benne az aromát és talán a savakat. Lehűtve viszont üdítőnek kiváló.",ignaczbence
697,Tennents Super ,5.0,"Luton, Bedfordshire",I frikkettoni (hipster et similia) oggi bevono acqua e sapone (v. IPA). Andatevene affanculo.,BarleyMaestro45
698,Abita Honey Suckle Saison,1.6,"Abita Springs, Louisiana",Yellow pour with zero head. Aroma is odd and medicinal. Has a weird flavor of unknown spices. Kind of tastes like a Band Aid smells. Strange numbness on the palate. Little to enjoy here. Bottle.,pkbites
699,Tree House In Perpetuity,2.4,"Charlton, Massachusetts","16oz can.  Pours a hazy pale gold with a tiny white head.  Aroma is pineapple, mango, dough, some orange, and light pine.  Taste is dough, papaya, candied mango, yeast, pepper, some orange, and pine.  Some grapefruit in the finish.  Dry finish.  As it warms, the citrus moves more to the front.  Light-medium body.  Medium carbonation.  Oily, thin mouthfeel.",tapefuzz
700,Jennings Cumberland (Bottle),0.8,"Cockermouth, Cumbria","Tastes like cucumbers and bleach.  I like a huge range of beer styles, including (good) English bitters,  but how anybody can drink something like this is beyond me.",alassio
701,Heberbräu Krawandorfer,1.6,"Kirchenthumbach, Bavaria","""Heberbräu Krawandorfer"", 5 %, Flasche (MHD: 5.12.19) von Heldrichs Getränkeeck, Edelsfeld. - Hell goldbraun, schwach trüb. - In der Nase leicht karamelliges, bonbonsüßes helles Malz, grüne Äpfel, chemische Zitronigkeit, Hefe. - Antrunk übersüß hellmalzig mit greller Fruchtigkeit (grüne Äpfel, Zitronenschorle). Knallig süßsäuerliche Bonbonaromen, Anklänge an Putzlumpen. Im Hintergrund etwas rauhe, wenig aromatische krautige Hopfenherbe. Stark rezent. Im Abgang immer noch süßsauer mit leerer Bittere. Ranziger Nachtrunk. - Mißratenes Landbier mit greller, scharfer Zitrone, zu süß und derb bitter. Ungenießbar. (21.9.2019.)",Moravius
702,Falls City Beer,4.1,"Pittsburgh                      , Pennsylvania","Falls City Classic Pilsner has a medium, creamy, off-white head, an odd, murky, gray-gold appearance, and some glass lacing. The aroma is strange- Belgian spicy yeast. The flavor is likewise strange, but bitterness is in play. Mouthfeel is medium, and Classic Pilsner finishes on the dry side. RJT",ronaldtheriot
703,Ras L'Bock Bam Bam IPA,1.0,"La Pocatière, Quebec",Just bought this directly at the brewery....found it very bad.  The ginger taste is too present and does not go well with the citra.,matsgone
704,EKU 28,4.9,"Kulmbach, Bavaria","Doppelbok de 11 % abv.
Mon exemplaire était à 6 mois avant sa date.
(bouteille longtemps attendue, curieusement, puisqu'on en parle partout …).
Couleur roux aux reflets lie de vin, et à la clarté pure, limpide.
Bulles fines, en colonnes droites, vives.
Mousse inexistante, liquide pareil à un beau vin.
Arômes de résine de pin sélectionné, prune blanche, kir, amandes blanches.
1ère bouche vivace, avec une superbe entame vin fortifié, mirabelle.
Arrière-bouche longue, bien vinifiée.
2ème bouche qui trouve des nuances de sherry marquées, et de cerise blanche.
Arrière-bouche stylée, nette, à la définition pure.
Longueur à la texture trop pétillante, et qui ne trouve plus de nuances très nobles.
Jambes lisses, longues.
Levure fine, très belle ligne.
Alcool serré, sans concession, mais on peut le dompter .. ceci dit, c'est lui qui
sera la cause de la non présence de cette bière dans le top ...
Finale forte, très longue.
CONCLUSION : une belle bière, mais dont la longueur témoigne d'un certain
manque, caché sous le niveau abv .. assez hard !!
Mais il y coule indiscutablement de l'esprit .. peut-être pas doppelbok ..
J'ai longtemps hésité à la coter au top .. parce qu'elle a un véritable gnac.
(écoute conseillée : mes amours de cette année, les Black Mirrors belges …
que vous pouvez écouter au Rockpalast en 2017 … déjà … à Bonn, ex-capitale,
et dont le guitariste possède une extraordinaire Strato beige, d'enfer ...
de la musique à 11 % abv bien tapés … qui eux sont à 5)	(10/5/10/4/20)",corkyrory66
705,Brewhouse Alta Lake Ale,1.2,"Whistler, British Columbia","Medium clearish copper body and small foam, very vague watery caramel on the nose. Flavour is weak caramel, and I mean really weak. Double the density or something, this stuff is just too watery.",DeanF
706,Northern Monk Neapolitan Ice Cream Pale,1.0,"Leeds, West Yorkshire","Too sicky for me, must be the strawberry.. didn't enjoyed and was even hard to finish it.",ni_en_pedo
707,Blue Moon Mango Wheat,4.8,"Denver, Colorado","Excellent, I love mango. Light body, few foam and lace, quenching after 10 mins walk from home to H-E-B. 
Absolutely will drink again",beer3000
708,Golden Road Haze the Day IPA,1.2,"Los Angeles, California","Ha, Ha, right out of the can I thought I was getting a hazy session IPA but hey, its a slight haze but not session.  Well, maybe its a session of yer a serious IPA lover, wink, wink.Big thick craggy head. Penetration flavors that could never be refreshing. Who wants a preservative in their beer? See here!  WTF with these IPA beers, they all taste the same and they all have different names; hah, and there must be a gahzillion of them. Happy bussyshit. Slight warming sensation thru the gullet. Difficult. What eles can be said? Terribly on style, why sher: right up thar wittah best IPA's 'round. Go get it IPA beer nut, I mean coconut.",cheap
709,Cerne Abbas Tiger Tom ,1.5,"Dorchester, Dorset","The 3rd and last in the Ginger trilogy, first off they've got the name wrong. It should of course be called Sabre Tooth Tiger Tom after Britain's greatest ever war hero, a veteran of too many campaigns to count, leader of the Minxy Little Tricksters and inventor of smoking ""the army way"" What a shame then that this beer has less body than a string vest, it's described as a mild, which again is the last thing you'd call S.T double T. It's a metallic tasting thin drink that reminds me of home brew, urgh. Get that n☆p!",ThePaleAlien
710,Whistler Chestnut Ale,1.4,"Whistler, British Columbia","Clear copper body and little foam, sweet fake chestnut syrup on the nose. Flavour is just a pile of cloying chestnut syrup blended into overcarbonated soda water. The fakest of fake beers.",DeanF
711,Ringwood Fortyniner (Cask),4.8,"Ringwood, Hampshire","Excellent pint of fortyniner at the hoggett, Hook, Hants. Wonderful deep colour and balanced maltiness and bitterness. Rescued my tastebuds after a terrible pint of Marstons 61 deep!",BrewTun38
712,Marston's 61 Deep (Cask & Keg),1.0,"Burton-on-Trent, Staffordshire","A terrible, excessively hoppy american style ale. It is rare that I have to pour an ale away if it's not actually off, but it did with this awful stuff. Marstons - you know better than this! Stop it! At least label it as what it is so people like me can avoid it!",BrewTun38
713,Paulaner Hefeweissbier Alkoholfrei,4.1,"Munich, Bavaria","Amber hazy with a frothy head.
Strong smell of wheat. Taste sweet and wheaty with some bitterness and acidity. Lemon note. Low carbonation.
This is a nice low alcohol Weißbier.",ophone
714,Farsons Blue Label (3.3%),4.2,"Mriehel, Malta","Obfita piana, mega gładka i trwała, klarowne złote rubinowe. Aromat nikły z słodowy, mleczny. Bardo gładkie, pijalne, niska goryczka ciekawe",gaara1221
715,Strongbow Cloudy Apple,5.0,"Hereford, Herefordshire","Just lovely. 
Right amount of sweetness coupled with a crisp aftertaste. 
Definitely recommend a couple of chilled glasses on a sunny evening.",LocalChalice26
716,Brickway Oktoberfest,0.8,"Omaha, Nebraska",Frothy. Worst Octoberfest I have ever tasted.  I love this brewery but my gawd after the hacker pchorrs to this...,hoger
717,Tampa Bay Gourds Gone Wild Pumpkin,1.5,"Tampa, Florida","What the hell? This beer is getting a 97 overall on ratebeer? Dang, I must really be out of it. Of course, its a given that I'm not crazy about pumpkin beers to begin with, but I can still usually drink them. This one, though, was a drainpour. Something about the taste of a baked pumpkin with a very pronounced bitterness over a semi-dry malt just doesn't work - at all. My wife even said it smelled horrible as I poured it out and she complained she'd have to clean the sink. I didn't really spend too much time analyzing this, so I don't have a ton more depth to provide. Two sips was enough to convince me to dump it. But it had a good enough mouthfeel if you ignore the flavor, and it looked fine, so I can't ding it on those two dimensions.",PhillyBeer2112
718,Farsons Hopleaf Pale Ale,3.9,"Mriehel, Malta","Głęboko złota barwa, bardzo fajna piana, raczej klarowne. Aromat chmielu z ale raczej ziolowy i trawiasty niż cytrusowo żywiczny. Średnia goryczka, jakiś tam posmak skórki cytrusow, trawa cytrusowa, chmiel. Pijalny Ale ale bez szału.",gaara1221
719,Upstream Firehouse Red Lager,5.0,"Omaha, Nebraska",This my favorite beer....period.  I worked in Omaha for a few months and drank this beer every night.  I only wish it was distributed.  Can’t get it in NC.,AllGrainRespek42
