,Beer Names,Rating,Locations,Reviews,Users
812,Northern Monk Heaven,4.5,"Leeds, West Yorkshire","30Nov2019 Intense dark chocolate, cacao, sweet oak, bourbon, cinnamon, toasted nuts. Hazy, very dark brown, medium, creamy, beige head. Medium sweet. More roasted nuts, dark chocolate, cinnamon, oak, bourbon, soft carbonation, full bodied. Outstanding. Can from Northern Monk Refectory.",MrTipple
813,Prairie Bomb!,4.8,"Tulsa, Oklahoma","Bomb! has a thin, tan head, a very dark brown appearance, and minimal glass lacing. The aroma is of hot chili peppers, dark malt and coffee. The flavor does not really evidence pepper, however. I detected dark malt, sugar, coffee, & cocoa. No vanilla. Mouthfeel is medium to heavy, and Bomb! finishes just on the sweet side. RJT",ronaldtheriot
814,Left Handed Giant Ghosts and All,4.5,"Bristol, Gloucestershire","Can at home. This beer is banging, it has coffee, chocolate, pine, grassy. A damn good beer.",Beerwithwings
815,Cloudwater What's Said And Done,5.0,"Manchester, Greater Manchester",Can at home. The beer poured hazy. This is soft and velvety with a tropical fruit juice taste. Possibly their best beer in ages.,Beerwithwings
816,Cloudwater / Salt Proper,4.5,"Manchester, Greater Manchester","can at home. this beer is very good. it has a creaminess with a coffee taste thats not overpowering, then once that has gone you get some bitterness that lingers in your month",Beerwithwings
817,"Fremont Dark Star - Bourbon Barrel with Chocolate, Vanilla, Maple Syrup",4.5,"Seattle, Washington","22 oz. bottle, pours black with a small tan head. Aroma brings out heavy bourbon, tempted but the chocolate, vanilla and a gentle maple syrup character. Flavour is unbelievably decadent, with lots of chocolate, a little vanilla, maple syrup, and bourbon. Decadent and complex. Phenomenal.",mcberko
818,Prairie Screenshot Imperial Stout,4.5,"Tulsa, Oklahoma",Inky black pour with a thin tan head. Lovely aroma that’s dark and roasty with semisweet cocoa and a big earthy nutty hazelnut tone. Smooth flavor that’s big and dark and gently sweet with loads of earthy roasted hazelnut and a little roast malt. Lingering bittersweet cocoa and earthy nutty tones and a bit of imperial heat.,onceblind
819,Great Divide Yeti Imperial Stout - Laws Whiskey Barrel Aged,4.5,"Denver, Colorado","I got this 12 oz bottle of Yeti BA Imperial Stout long enough ago that I cannot recall where or exactly when it was acquired.  Nonetheless it says says a bottling date of 3/22/17 on the label.  I have my ABGB snifter available for this one, the pour is a dark mahogany brown with an initial decent head of fine, char-brown bubbles.  The nose is vigorous, heavily chocolate and alcohol. And, ultimately, I get to taste this brew.  Goodness gracious, mighty good. Comparable to the best from Oskar Blues or Goose Island.  A dark but sweet chocolate, caramel, whole grain bread, cane syrup, toasted pecans, bourbon and strawberry interestingly.  I think this may be the best Great Divide imperial stout I have had.  And I have had several and they are generally very good.  So there you are.",KevinReddirt
820,Dark Horse Plead the 5th - Vanilla Beans,4.5,"Marshall, Michigan","Notevole imperial. Quasi nera senza schiuma. Aroma di malto tostato e botte. La bevuta è calda, intensa, con l'invecchiamento in bourbon ben evidente. La tostatura è importante, cioccolato e caffè. Vaniglia leggera. Corpo pieno.",lello4ever
821,WeldWerks Starriest Night,4.7,"Greeley, Colorado","Smells like caramel, chocolate, noughat. Dark brown pour. Peanut, chocolate, noughat, caramel, salt, reminds me of a fast break bar with coffee.",hayayoshi
822,Karg Weizen-Bock,4.9,"Murnau, Bavaria","De Labirratorium. En copa hefe de Bavaria. Viendo El Hombre en el Castillo 2x09-10. A la altura, si no por encima, de los mejores exponentes del genero (schneider, weihenstephaner) Invita a bebersela de un solo trago",josanguapo
823,Pueblo Vida 3,4.5,"Tucson, Arizona","12oz can this year. Pours with a murky slightly milky dull gold copper body that supports a thin near white head of foam. The aroma pulses with juicy tangelo and tangerine and grapefruit. The taste delivers juicy semi soft mango and tangelo quickly moving into tangy tangerine and grapefruit. Nice. This has a terrific balance of juicy, tangy and bitter citrus to somewhat tropical fruitiness and dangerously drinkable.",Ibrew2or3
824,Three Taverns German Chocolate Helms Deep,4.5,"Decatur, Georgia",750 2019 batch 2. Rich melted chocolate. Mild bourbon. Mildly sweet. Thick body. Well balanced but it’s all there and not overly sweet.,jrob21
825,Stillwater Kung Pao,4.5,"Baltimore, Maryland",Dark as the night and sweet as sugar.  A bit bitter on the mouthfeel.  Can from Liberty Beer in Pittsburgh.,MarkSachon
826,New Glarus Two Women Lager (2011-),4.8,"New Glarus, Wisconsin",This a very good lager. A very flavorful lager. A big step up from lawnmower beer.. Ruth likes this one. It's good.Earlier Rating: 12/7/2019 Total Score: 4.8This a very good lager.  A very flavorful lager. A big step up from lawnmower beer.. Ruth likes this one. It's good.,LagerChecker34
827,New Glarus Snowshoe Ale,4.5,"New Glarus, Wisconsin",A full flavored dark amber. It almost looks like a brown ale. But the taste is amber. It has a lot of flavor and taste. It has a little bit of spice to it. Thus the winter beer title. It's good.,LagerChecker34
828,New Glarus Kid Kolsch,4.6,"New Glarus, Wisconsin",I don't think I have had a Kolsch beer I didn't like. This is a crisp and flavorful beer. A little hard to find but if you find it it's a good one to buy,LagerChecker34
829,Goose Island Bourbon County Stout,5.0,"Chicago, Illinois","65cl flesje. Helder donker bruin kleur, fijne bruine schuimkraag. De geur van whisky en vanille. Smaak is zoet, whisky, chocolade, vanille en pruimen. Vol lichaam, veel koolzuurEarlier Rating: 1/5/2019 Total Score: 565cl flesje. Helder donker bruin kleur, fijne romige bruine schuimkraag. De geur van whisky en chocolade. Smaak is zoet, whisky, vanille, zoethout en cacao. Vol lichaam, veel koolzuur",maupie
830,Floodland Field Blend - Raspberry,4.5,"Seattle, Washington","Pours unclear red with a white head. Aroma of raspberries, vanilla, funk and oak. Taste of funk raspberry, oak, slight vanilla and pithy raspberries.",RasmusOtt
831,Floodland Field Blend - Raspberry,4.6,"Seattle, Washington","Bottle thanks to Erik! Pours orangey red with a white head. Notes of raspberries, esters, oak, citrussy, floral notes, light sweetness. Shiiiieeeeee",Klimaet
832,Gulden Draak,4.8,"Ertvelde, Belgium","The Added  wine yeast gives the beer a fruity flavour, beer is well balanced.",AleTun18
833,Side Project Derivation Blend #13,5.0,"Maplewood, Missouri","Bottle at the Side Project Cellar on 11/30/19. Black pour with a medium light brown head. Aroma of malt, vanilla, chocolate and bourbon. Basically smells like frosted brownies and booze. Malt and vanilla flavor giving way to chocolate and raisin before a bourbon and brownie finish. This is a perfect beer.",JaBier
834,Side Project Beer : Barrel : Time (2019),4.8,"Maplewood, Missouri","Bottle at the Side Project Cellar on 11/30/19. Black pour with a medium light brown head. Aroma of malt, chocolate, vanilla, bourbon, cognac, tobacco and licorice. Malt and chocolate brownie flavor with bourbon and licorice accents before a vanilla and booze finish.",JaBier
835,Incendiary Untethered Angel Rum-barrel Banana Pancake,4.8,"Winston-Salem, North Carolina","Wow beer territory.  Complex dark storm of dark chocolate,  maple,  vanilla,  and spiced Caribbean rum permeate the aroma.  The rum really takes the edge off the high ABV. This is soooooo smooth. Great.",freekyp
836,Listermann / Bottle Logic Coconut Graham Cracker Vanilla Discrepancies,4.8,"Cincinnati, Ohio","Pour at Listermann on 11/29/19. Darkest brown pour with no head and visible coconut flakes. Aroma of malt, sweet coconut, vanilla and bourbon. Sweet malt and sweet coconut flavor with chocolate and vanilla before a slight bourbon finish.",JaBier
837,BFM Abbaye de Saint Bon-Chien (2017),4.5,"Saignelégier, Switzerland","Ordered online at LCBO, cherry on top of my evening with friends, selected against the 3 Fonteinen Hommage, great pick from my guests, extremely complex and savoury beer. Fantastic!",azzurro
838,Bell's Bourbon Barrel-Aged Expedition Stout,4.5,"Comstock, Michigan","Pitch black color. Semi sweet nose with nice charred character, dark chocolate, vanilla, oak, bourbon, coffee, roasted malt, fairly boozy nose. Low carbonation excellent  oak character. Just such good depth. The dark chocolate character is amazing",TimE
839,Superstition Berry White,4.8,"Prescott, Arizona","[International Berry White Day Aarhus]
[Vintage - 2019]
Aroma: Intense sweet, oak, honey, vanilla and a deep fruity aroma with lots of complex raspberry notes
Appearance: Deep reddish-purple with no head
Taste: Intense sweet and acidity, honey, oak, fruit sugar and a deep complex raspberry taste with a long duration
Mouthfeel: Full mouthfeel with creamy texture
Overall: Best mead I have ever tasted ;)",IPAMaestro32
840,Stone Go To IPA,4.5,"Escondido, California",Strong citrus taste and really fresh beer that I often drink. Do not hesitate to give it a go!,EvelinaBubolina
841,Goose Island Bourbon County Stout - Bramble Rye Barrel ,4.5,"Chicago, Illinois","500ml bottle, 2018 vintage. Jammy raspberry and blackberry aroma with notes of caramel, chocolate, vanilla, oak, rye and whiskey flavors. Pours deep brown with a thin mocha brown head that has little retention and lacing. Starts with rich caramel, chocolate, rye and oak flavors as well as having a rich, full body and slick, smooth mouthfeel. Finishes impeccably smooth with jammy raspberry and blackberry flavors as well as lovely notes of vanilla and whiskey. Fantastic!",zoucrew102
842,Breakside The Oligarch - Coco Breakfast ,4.5,"Milwaukie, Oregon",Black pour with a thin rocky light tan head. Lovely nose of frosted wheat cereal with chocolate and a hint of vanilla and dark malt. Big flavor that’s a little boozy with cocoa and vanilla and maple and toasted wheat sugary cereal. Dark and rich and sweet and flavorful with wheaty vanilla sugar cereal.,onceblind
843,Two Rivers Esoterik Stout - Bourbon (Vanilla & Coconut),4.5,"Easton, Pennsylvania","Opaque black with a small, tan head that left nice lacing on the glass. Dark chocolate, fudge, roasted malts, vanilla beans, coconut, wood, and light booze.",egajdzis
844,Delirium Nocturnum,5.0,"Melle, Belgium","Obtained at Cathedral City Liquor from Cathedral City, California for $13.99, Delirium Nocturnum is a Belgian dark ale brewed by Brouwerij Huyghe from Melle, Belgium.

The smell of chocolate, dark fruit, and coffee are noted as you drink. The appearance is a dark brown with a finger of beige head. When light reflects off the beer, a reddish brown shows. The alcohol content is 8.5%.

Caramel flavors the body and smoothens the complexion. Chocolate compliments the caramel tone. Brown sugar textures the mouthfeel. Mocha accents and colors the take. Licorice spices the take and brings a lingering bitterness in the finish. 

Roasted barley infuses with the caramel and mocha notes. Plums rounds out the feel. Raisins slightly sweetens the beer and distinguished upon the mouthfeel. Belgian yeast creams the body followed by a coriander touch. Honey sweetens the caramel and yeasty complexion and noticeably sticky when you lick your chops.

Delirium Nocturnum is a splendid Belgian dark ale. The caramel, chocolate, brown sugar, mocha, plums, and roasted barley makes this Belgian ale pop out from the Belgian market. The caramel base and tone reminds you of a Trappist ale. The brown sugar, mocha, and roast barley excites the caramel and chocolate comprehension. The honey becomes brighter as the finish prolongs. I cherished every single drink while the complexity and depth captivates our taste buds.

Cheers. Prost. Drink for the love of beer.

For more beer reviews, visit and like my blog “Drink For the Love of Beer.”",dflb
845,Crux [BANISHED] Tough Love,4.6,"Bend, Oregon","2019 rendition.  So good right now w/o any cellaring.  Outstanding meld of dark fruits/chocolate/bourbon/hint of hops.  Can’t recall my impressions of specific past versions of this (label sez 7th year), but I’ve had several of them, and this 2019 vintage is off the charts ‘great’.  Best beer I’ve had that was produced in Bend, Oregon...since 2006 “The Abyss”.  Crux - be proud!  p.s. Bend Costco has it at a decent $$",ricke49
846,Sante Adairius Full Orbit,4.8,"Capitola, California","Tap. Pours hazy deep peach,  small white head,  bubbly,  dissipated slowly,  decent lacing.  Aroma is cherries,  Sara bugs, barnyard,  Brett,  stems. Flavor is quite light tart,  huge cherry burst, mineral water,  light pkys funk, super clean,  brett, basement.  Light body, soft mouthfeel.  Clean,  crisp,  lovely. Home run.",bytemesis
847,Boom Island / Maenhout Kollusion - Tennessee Whiskey Barrel Aged,4.9,"Minneapolis, Minnesota","Imperial stout de 11 % abv avec grains de café torréfié et chocolat belge.
Maturation plus de 6 mois en whisky du Tennessee.
L'imperial stout a le grand avantage de vous faire voir les étoiles de plus près,
et le whisky du Tennessee de vous les faire voir mieux …
Couleur noir intense.
Mousse brun moyen en nappage et couronne soutenue à la paroi.
Arômes de café, terre et Tennessee whisky .. (of course, pardon ovni course ...)
L'apport du whisky sur le stout impérial de base (pour autant que l'on puisse
dire qu'un impérial est basique, mais je m'égare ..) est relativement forte ..
Longueur qui me fait penser que le Minnesota est quand même un peu loin
du Tennesse, qui est un état du sud … (mais je m'égare, si l'on peut dire …).
Jambes fines, serrées, longues.
Levure de belle ligne.
Alcool très bien, il profite de l'ambiance du Tennessee pour faire une fête 
pas possible à St Nicolas … en l'occurrence Nikolayev … ce 6 décembre.
Finale qui me parachute dans la toundra du Minnesota ...
CONCLUSION : on peut dire que les étoiles sont plus proches de la terre avec
un imperial stout bien réalisé, et dans le Minnesota (proche du Canada ..)
on est d'accord avec les gars de Maenhout pour réaliser un téléscope stoutien,
et par ailleurs spoutnikien, en forme de Kollusion … (russian imperial spoutnik)",corkyrory66
848,Canyon Club Solid IPA,4.5,"Moraga, California","Pretty much a staple at CC. It is a very solid ipa, as the name says. Not overly powerful hops. On tap pretty often.",Chadhami
849,Brew York Empress Tonkoko Stout,4.7,"York, North Yorkshire","Genialne! Jedyny w swoim rodzaju aromat slodkosci z nutami cynamonu, kakao, czekolady, wanilii i alkoholu. W smaku i wyglądzie praktycznie nie ustępuje zapachowi. Piana piękna, sztywna i długo się utrzymuje.",R.Wolson
850,Tettnanger Kronen-Bier,5.0,"Tettnang, Baden-Württemberg","One of the best beer in this world. Thanks to 7 family generation, the great tettnanger hops, super malts and may a secret yeast",IBUTasty39
851,Siren / Cigar City Barrel Aged Caribbean Chocolate Cake (2019-),4.5,"Finchampstead, Berkshire","Pours black with a thick, dissipating chocolate head.
Nose is bourbon, chocolate, roasted malt, pastry, soy sauce, spice.
Palate is full. Slight wateriness. Smooth.
Taste is dark chocolate with light sweetness and lots of bourbon. Lots of cake flavours. Tannins and a little spice. Very light hops. Some coffee and liquorice.
Worth the hype.",sharky2kx
852,Toppling Goliath King Sue,5.0,"Decorah, Iowa","One of the best beer i've ever drunk. Like an ambrosia, perfect balance, incredible taste.",NobleTeam26
853,Toppling Goliath Pompeii IPA,5.0,"Decorah, Iowa","One of the best beer i've ever drunk. Like an ambrosia, perfect balance, incredible taste.",NobleTeam26
854,Anchorage Endless Ending,4.6,"Anchorage, Alaska","375-ml bottle, my first beer, from tavour. good fizzy bubbly head, huge roasty sweet boozy nose, creamy, boozy, barley wine sweetness, stout roastiness, chocolate, dark fruit, vanilla, unique, melded great.",zebra
855,Paradox MFGOSE: Mango Limon,4.5,"Divide, Colorado","Very slightly hazy rich golden with a thin foamy white head. Lovely aroma that’s gently sour with notes of sea salt and margarita and black peppercorns and a hint of lime. Crisp bright flavor that’s pale and limey with a little salt and herbal tones And margarita flavors and a touch of mango. Lovely as, with a lingering liner acidity.",onceblind
856,Town Glitter on the Mattress,5.0,"Whitby, Ontario","Hazy orange IPA, full of hop, balanced by velvet smooth fruit with the perfect hint of pine to neutralize and balance the subtle sweetness of the fruit",b2g
857,St. Peter's Cream Stout (Bottled),4.8,"Bungay, Suffolk","St. Peter’s Cream Stout. 
Попался мне в Ленте. Бутылка 0,5 л. 
Крепкий (6,5%) стаут. Горький. Сухой. 
Цвет очень тёмный. Практически вообще не просвечивается. 
Аромат приятный. Чувствуются нотки кофе, дыма и чернослива кажется. 
Очень вкусно, в общем. 
С горьким шоколадом получается неплохо. С жареными колбасками тоже.",IBUTasty22
858,Stone Go To IPA,5.0,"Escondido, California","Bright yellow colour, good sized white head, very fresh with citrus filling, wonderful hops combination, good carbonation with long dry bitter finish.",FrothyTeam26
859,Four Quarters Phaze,5.0,"Winooski, Vermont",Perhaps my favorite pale ale / IPA out there. Exceptionally well balanced. The best way I can describe this is Heady Topper that is only 6.5% ABV and perhaps a little better balanced.,HopsCommander95
860,Samuel Adams Cream Stout,4.6,"Boston, Massachusetts","Pours a solid black ""stout"" color into a glass, and eventually leaves a moderate lacing. There is only a feint smell of chocolate and coffee, but no shortage of taste. Initially a sweeter milk flavor with a bitter malty coffee and chocolate finish. More bitter than one would normally expect from a milk stout, but still very good nonetheless. Overall a very solid stout and very flavorful for a mere 4.9% ABV. Pairs well with cheese and crackers.",HopsCommander95
861,Goddards Ducks Folly,5.0,"Oakfield, Isle Of Wight","Superb strong ale on draught at The Golden Bowler, Stubbington, Near Fareham.",TrappistScout61
862,Buxton Rain Shadow 2016,4.7,"Buxton, Derbyshire","Opaque black beer with a medium dark brown head. Heavy aroma; taste starts medium/heavy sweet and ends slightly/medium bitter and dry. Chocolate, mocha, roasted malts and coffee. 8/5/9/5",MelvinKalksma
863,Narragansett Lager Beer,5.0,"Providence, Rhode Island",Smooth and refreshing on a hot summer day after yard work. A very even beer. Got it in the throwback cans from “Jaws”. Hey if Quint drinks it then it must be good. Cheers.,cah
864,Sixpoint 4Beans - Rye Barrel Aged,4.8,"Brooklyn, New York",Coffee on the nose. Black and dense tan pour. Evocative mix of flavours - all those beans are there! Chocolate blends with coffee but the vanilla also maintains its presence among more potent colleagues. Definite bitterness from roasted malts and a vanilla based long finish.,Patersoi
865,Anchorage Time Waits For No One (Woodford Reserve),4.5,"Anchorage, Alaska","375ml bottle @ Josh's. Thanks Charles. Pours an opaque dark brown with a small brown head. Nose is rich barrel notes, light molasses, dark chocolate, and trace bourbon notes. Flavour is intensely complex, great mix of bourbon, with molasses, cocoa, some dark fruits that gives it a cake a like character. Full bodied, soft carbonation, and a moderately high sweetness with and very smooth. That's delicious",fiery1
866,Stone Delicious IPA,4.9,"Escondido, California",Again good one from Stone. Really like the cans but this one too. Good one also.,CiderTun44
867,Stone Go To IPA,5.0,"Escondido, California",One of the best can on the market so far. Really enjoy this one. Great ratings.,CiderTun44
868,Stone Cali-Belgique IPA (Cali-België),5.0,"Escondido, California",Really like this one. Sorry it finished so fast. One of the best cane there.,CiderTun44
869,Oskar Blues Deviant Dale's India Pale Ale,4.9,"Longmont, Colorado","Hello everyone, thank you for the opportunity to check this one. Giving it good rate of course.",CiderTun44
870,College Street V. Beauregarde Blueberry Sour Ale,4.5,"Lake Havasu City, Arizona",Sweet blue berries splash at first taste that quickly transforms into tart snapping mouth watering pucker and then the fruity blueberries dance slowly back in. A clean sour. Delightfully drinkable. A solid sour. Without too much sweetness that some sours acquire when fruits are involved.,fuzzyjn
871,Tree House Very Green,4.6,"Charlton, Massachusetts","Delicate color when poured. Great finishing head. Exquisite to the taste on first sip, with a strong but not overpowering flavor. Smooth and easy to drink with solid bite. Highly recommend",cjgaertner
872,Les Trois Mousquetaires Réserve de Noël,4.9,"Brossard, Quebec","Acheté au marché Dessaules à St-Hyacinthe. Il s’agit d’une bière rousse translucide qui produit un peu de mousse persistante. Au nez, on sent déjà l’ambiance des fête avec de la cannelle et de la vanille. En bouche, ça goûte le pain d’épice et la cerise avec une touche de chêne. On y retrouve une petite finale boisé et sucré très agréable. C’est ma deuxième bière de Noël préféré ! Je me réjouis du temps des fête pratiquement uniquement grâce à cette bière que je considère comme étant la 4ème meilleure bière overall jusqu’à présent.",MingLeSage
873,Squatters Hop Rising Tropical Double IPA,5.0,"Salt Lake City, Utah","Sniff the aroma, look at the color, it’s the best ipa in my mind. Perfect, extraordinary, outstanding. The first time you drink ipa, you know you can’t live without it.",beer3000
874,Wicked Weed S'mores Stout,4.6,"Asheville, North Carolina","This ne’er.come dark in color and is served in a tulip glass 
The beer is very smooth",spoonman631
875,Modern Times Neverwhere,5.0,"San Diego, California","Attained at Sams Market from Joshua Tree, California for $13.99, Neverwhere is a tropical Brett IPA crafted by Modern Times Beer from San Diego, California.

The aroma of pineapple and funk are felt upon the nose. The appearance is a slightly hazy golden amber that pours a two finger white head. The alcohol content is 7.4%.

Pineapple pierces the body and gleams the mouthfeel. Mango juices and smoothens the complexion. Brettanomyces yeast provides a fluorescent funky tone. Citra hops adds a lime hue to the pineapple body. Pale malt is tangible to the mango and yeast composition. Chinook hops spices the take and adds to the pine character. Centennial hops are sensible with the pineapple feel.

Neverwhere is an otherworldly Brett IPA. The Citra, Centennial, and Chinook hops combine with the pineapple, mango, and Brettanomyces yeast into a mystical craft beer. The pineapple and mango sparkle upon the comprehension. The Centennial hops and pineapple blend together as the murky funk sets in. The pale malt and Centennial hops infuses with the pineapple profile accentuating the drink. I treasured drinking this beer and amazed by its complexity. This brew is part of a rotation; so, thankfully, it is not a one-and-done.

Cheers. Prost. Drink for the love of beer.

For more beer reviews, visit and like my blog “Drink For the Love of Beer.”",dflb
876,Wiethaler Goldstoff Hell,5.0,"Lauf-Neunhof, Bavaria","De Landbierparadies. En vaso hefe de Bavaria. Jugando a Shenmue. Birrote si vas buscando algo maltoso. Lleno de cereal, y con la justa dosis de dulzor y amargor. Para beber a litros y en tragos muy largos",josanguapo
877,Magic Rock Fantasma,4.5,"Huddersfield, West Yorkshire","04-12-2019; can; at home (bought at Saveur Bière, as part of their November 2019 discovery box).
The looks of the beer are nice. It is a typical IPA look. This is what an IPA should look like. The colour is a pale straw yellow. It is a super cloudy beer. Like, super cloudy. On top of the beer there is a nice layer of soft white foam. Foam retention is low-average. A nice drape is left on the beer. Noice.
The aroma of the beer is ver nice. It is quite aromatic. Most gluten-free beers I've had tend to be a bit mild in aroma. But not this one. The malts are nice and smooth, with some nice bready notes. There is a hint of caramel. The hops are intense. It has some lovely fruity citrus hop notes. Citrus zest, stone fruit like peach and some passionfruit. It is a juicy fruity bouquet. Very nice. 
The taste of the beer is also very nice. It is quite a sweet IPA. There are sweet malt notes and also some sweet fruit notes. The hops are nice and bitter, together with a nice sour fruitiness. It is well balanced. It isn't too sweet. The sweetness contributes to the juicy fruit juice aspect.
The palate of the beer is also quite nice. Medium body, smooth texture and also nice and creamy. Carbonation is medium. The finish of the beer is very nice. It has loads and loads of tropical fruits and juicy notes. It is amazing. The finish lingers on for a long time, inviting you to drink more and more. So many fruits. I love it.",Gangstergafje
878,Northern Monk / Old Chimneys / Wander Beyond Dark & Wild City 2019 Chocolate Brownie Sundae Stout,4.5,"Leeds, West Yorkshire","AR: Schokoladensosse, Brownie, Milchschaum,
AP: klares schwarz(braun)
TA: Schokoladensosse, Brownie, Kaffee, Milchschaum, Karamell",hopihalido
879,Toppling Goliath Pseudo Sue,5.0,"Decorah, Iowa","One of the best beer i've ever drunk. Like an ambrosia, perfect balance, incredible taste.",NobleTeam26
880,Hopvil Strong,5.0,"Bocholt, Belgium","Excellent beer to get drunk cheaply. Not that disgusting when we have got used to it. Sometimes it still disgusts me. But I'm getting drunk with it, so it's what counts more. That's a beer that I'm drinking everyday two cans max, otherwise I'll throw up at three.",PintPupil10
881,Olde Hickory The Event Horizon,4.5,"Hickory, North Carolina","Opaque black beer with a slight/medium brown head. Heavy aroma; taste starts medium/heavy sweet and ends slightly bitter and dry. Wood, bourbon, honey, vanilla, chocolate, mocha and roasted malts. 9/5/9/4",MelvinKalksma
882,Fuller's Golden Pride (Bottle/Keg),4.6,"Chiswick, Greater London","Pours well, light head. Fruity smells and lovely all around flavour. Wonderful mouth feel.  My go-to ale.  Possibly the best strong ale avalible.",jwcave1
883,1516 NZ Victory Hop Devil India Pale Ale,4.6,"Vienna, Austria","On tap at the Brewpub. No ten diabel nie jest czerwony tylko chyba zielony. bo lupuliny w tej nalanej mi malej szklaneczce jest pod dostatkiem, mocny chmielno-korzenny aromat i posmak, w smaku ciagnaca sie dluga zywica. mega gozkie cytrusowe i po prostu dobre.",Grzesiek79
884,Baladin Xyauyù Kioke,4.6,"Piozzo, Italy","Glass from a bottle at Baladin Bologna, Italy. Pours brilliant brown, like a whisky, fairly sticky in the glass, no foam. Aroma is rich and warning, with wood, caramel, barrel ageing, dry fruits, fig. Body is really dense, with very subtle carbonation and a little spiciness. Quite sticky. Taste is rather sweet, but definitely not boring. Good oxidation. Final is long and sweet, embracing.",rumore
885,Superstition Blueberry Spaceship Box Cider,4.6,"Prescott, Arizona","GYG 070919. Red color with a small pinkish head. Aroma is apple, blueberries. Flavor is sourness, apple, blueberries, honey, caramel, oak, wood. Complex very nice cider",gunnfryd
886,Firestone Walker Union Jack IPA,4.7,"Paso Robles, California","Amber color, nice white head, aroma of citrus and some tropical fruits
Great sweet aftertaste",BeerLover87
887,Anchorage A Deal With The Devil Barleywine (Triple Oaked),4.6,"Anchorage, Alaska","TICK NUMBER TIX-THOUSAND!!!!! Mwahahahaha I will take over the world with these ticks somehow. Just you wait. Well, ain't this a tick. I drank it at Toronado b-wizzle fest, because of course. Dark brown pour with a small light khaki head. Aroma is very intense, bourbon, cognac, toffee, overripe fruits, vanilla, oak. Flavor is sweet, boozy but in a nice way, big and complex with toffee, vinous notes, raisins, tobacco, vanilla, bourbon. Very full body with a smooth and only slightly hot feel. VERY NICE!!! What a -wizz.",nickd717
888,Buxton Stormbringer,4.5,"Buxton, Derbyshire","AR: Kaffee, kräuterig, Hopfen, Milchschaum, erdig, angebrannt
AP: pechschwarz wie Mokka, feiner brauner Schaum
TA: Kaffee(satz), Leder, Lakritz, angebrannte Milch, Asche, erdig,",hopihalido
889,Pabst Blue Ribbon Extra,5.0,"Los Angeles, California",Very smooth and refreshing. Tastes like Pabst Blue Ribbon with just with a higher abv. I enjoyed it very much. Cheers.,cah
890,Waldhaus Natur Radler Sauer,5.0,"Waldhaus, Baden-Württemberg","I have never tasted a Radler quite like this one. Pure freshness, very light and easy, with the right amount of sparkling.
""Sour Radler"" always has the issue of possibly tasting too flat and dilute.
The addition of Orange-, Lemon- and Lime-concetrate is (to me) a perfect solution with an outstanding result.",BineLegion53
891,Stone /// Fear. Movie. Lions,4.7,"Escondido, California","Rich, unfiltered taste. Citrusy. Blends well with cheese and dark meat. Sometimes I love it, and then at other times it is completely overbearing. I can't enjoy more than one because of the 8.5% ABV. SHould make in 8oz cups then I would give 5 stars. It's also 255 cals for 16oz. YIKES",XXxxHaleyOhxxXX
892,Breton Black Angus,5.0,"Sydney, Nova Scotia","An IPA the way IPA's SHOULD BE! Rather than print what I can read on the label... By far as close as you can get to an Amager IPA. Not as ""hot"" but definately a punchy Ale... Not for the ""uninitiated"" connoisseur.",thecoiler
893,Breton Red Coat,5.0,"Sydney, Nova Scotia","It is a rare thing to find a World class brew, but to find yet one more ""Best tasting brew where I've found two before! No joke! The best Irish Red Ale Ever!",thecoiler
894,Green Flash Imperial IPA,5.0,"San Diego, California","Purchased at Cathedral City Liquor from Cathedral City, California for $6.99, Imperial IPA is a western style IIPA brewed by Green Flash Brewing Company from San Diego, California.

The air reveals pine and herbal hops as you drink. The appearance is an orange amber with a low white head. Light reveals a hazy body. The alcohol content is 9%.

A bitter hop take greets you along with an earthy pine resonance. Grapefruit flavors the body followed by a mango hue. Evergreen lightly colors the hop profile and an anise like spice gleams the drink. A woodsy touch accompanies the pine, mango, and malt comprehension.

Green Flash Brewing Company’s Imperial IPA is delectable. The bouquet of Summit and Nuggets give off the flavors you experience. The pine, grapefruit, mango, anise, and woodsy feel blend together into a beautiful, bitter IPA. The anise like spice accentuates the hop bitterness. The hop bitterness is not as powerful as a Stone IPA, but strong to please a fan of the western IPA style. At room temperature, the evergreen and woodsy tone highlights the complexion. I loved drinking this brew and delighted by its vibrant hop profile.

Cheers. Prost. Drink for the love of beer.

For more beer reviews, visit and like my blog “Drink For the Love of Beer.”",dflb
895,Firestone Walker Easy Jack,4.5,"Paso Robles, California",Great low ABV IPA.  Full of flavor.  Much better then Founders All Day IPA.,MoeSizlack
896,Lagunitas Giniper,4.6,"Petaluma, California",Clear rich golden with a thick white head. Big aroma of juniper and gin and a little minty herbal undertone. Smooth flavor that’s big and pale and sugary with a little gin and herbal undertones and light juniper berry. Big and complex and flavorful and gently minty and delightful.,onceblind
897,FrauGruber / Dry & Bitter Slaves Of Convenience,4.7,"Gundelfingen , Bavaria","De Labirratorium. Viendo El Hombre en el Castillo 2x04. Birrotazo, con original perfil lupulado que mezcla notas herbales y florales superadictivas. Abv muy oculto. Unica pega: retrogusto corto",josanguapo
