,Beer Names,Rating,Locations,Reviews,Users
633,Hill Farmstead Marie,3.7,"Greensboro, Vermont","Can from brewery, consumed same day as I bought it.  Bright golden yellow, chewy lightly lager-tart corn and toasted corn syrup, grass and sweet hay, light blueberry. Body is med-light weight somewhat starchy, bit syrupy and oily, mod carbonation, med-light burn, semi-creamy,  flavor is hay and light corn , bit of corn syrup, touch of bitter grass, clean, light lingering clean bitterness.  Great lager!",PapaSkeetSkeet
634,Hill Farmstead Abner,3.9,"Greensboro, Vermont","Growler from the Brewery.  Very cloudy creamsicle with frothy white head.  Medium-good retention.  Aroma is some orange and dank onion, bit of gunpowder, chalk, bit of dried banana and pineapple.  Body is medium weight, oily- but starchy and soft.  Silky mouthfeel. Flavor is grapefruit, unrobe orange, onion tops, bit of grass and very low bitterness, hint of bubble gum.  Hint of keffir lime leaf. Very good - defines itself w it’s mouthfeel and maybe that bit if gunpowder in the aroma.  Still, hard to believe it’s worth the hype.",PapaSkeetSkeet
635,Sierra Nevada 40 Hoppy Anniversary Ale,3.6,"Chico, California","Light copper-amber, long lasting pillowy head. Aroma citrus and light biscuit. Taste citrus, woody pine, supported by a subtle malt base. The malt really effects the palate providing great body along with a subtle contrasting sweet and roasted grain finish. Nice balance.",MaltOne
636,Ayinger Bräuweisse,4.2,"Aying, Bavaria","Bottle. Hazy amber-golden color, fine white head. Intense banana and clove aroma. Medium dry taste, low bitterness. Fruity banana, spicy clove and biscuit malty aftertaste, reminds me of banana bread. High carbonation, full body.",earlofale
637,Equilibrium Photon,4.2,"Middletown, New York","Hazy orange look. Aroma is apricot, tangerine, mango and pineapple. Taste is soft and juicy and full of tropical fruits, a bit of resin. Good stuff indeed!",FraekkeFyr87
638,Wylam The Unimportance Of Inertia,3.9,"Newcastle upon Tyne , Tyne & Wear","Can 0.44l at Malt Attacks, Brussels, Belgium. 17.01.2020. Pour it hazy orange color with small white head. Aroma nice mango, apricot and peach notes. Taste smooth easy drinkable, mango, passion fruit, light floral, really nice balanced.",markoijelena
639,Lost Abbey Deliverance,4.2,"San Marcos, California","Rich port wine like aroma with some chocolate, butterscotch and heavy oak. Very pretty dark ruby color with no head. Hot up front, followed by sweeter notes from the aroma, finishing with oak and more heat. This bottle is over 18 months old, so it really packs a punch. Nice full palate. Very well blended, very well balanced. Great.",coachd
640,Maltstrom IXPL des Prairies,4.0,"Notre-Dame-des-Prairies, Quebec",De couleur cuivre on n’a des notes herbacés tropicaux  .en bouche on na quand une bonne amertume avec le goût du pin et des tangerine,stef73
641,Weihenstephaner Korbinian,3.5,"Freising, Bavaria","Buona doppelbock un pochino troppo dolce per i miei gusti, certo, dopo aver assaggiato la celebrator le altre non mi soddisfano mai",rochefortx
642,Sierra Nevada 40 Hoppy Anniversary Ale,3.6,"Chico, California","Draft to taster at Pies & Pints. Looks good for the style; a transparent golden orange with eggshell head that steadily dissipates into lacing. Smells of piney, bitter, and citrusy hops alongside a moderately bittersweet backbone. Tastes like it smells with a medium-bodied mouthfeel. Good, not great.",b3shine
643,Arbor / Mezzo Passo Basta Rosse,3.2,"Bristol, Gloucestershire","Can from Real Ale in Richmond. Red-brown pour with frothy head. Earthy hops, pleasant bitterness with some caramel in finish.",kwik-lime
644,Side Project La Ruche,3.8,"Maplewood, Missouri","Bottle shared at BD Castlegate. It pours clearish orangey with minimal head. The aroma is sweet, sticky, sugary, apricot, peach, persimmon, jammy, tinned fruits and candy. The taste is crisp, dry, puckering, sherbert, apricot, peach, mango, papaya, earth and minerals with a dry finish. Medium body and moderate carbonation. Bright and fruity. Fun.",Scopey
645,Tripel de Garre,4.4,"Ertvelde, Belgium","On tap @Luppolo Station (Rome). Ambrata viva, un filo torbida, schiuma bianca media, molto persistente. Al naso esteri, frutta gialla, spezie, pepe. In bocca è dolce all'attacco con chiusura amara, buona secchezza, equilibrata e pulita, magistrale. Corpo pieno, carbonazione media. Capolavoro.",Mortlach
646,Schlüssel Alt,4.0,"Düsseldorf, North Rhine-Westphalia","Dark red colored beer. Medium head. Some lacing is present.
Bready aroma with cocoa hints.
Very nice taste. Like slightly burnt bread crust. Well balanced.
Oily texture. Thick body. Carbonation level is on point - not too much bubbles, but not too little either.

One of better altbiers I drank.",SangreSani
647,Hill Farmstead Marie,3.8,"Greensboro, Vermont","Can in a glass.  Pours golden with a white head.  Aroma of pale malts with notes of grains/straw, light toast, floral hops.  Flavor the same with a nice crisp finish.  Average to lighter texture.  A good Helles.",jkwood04
648,Arrogant Bastard Ale,3.9,"Escondido, California","Barwa ciemno bursztynowa, rubinowa. Piana biała, wysoka, trwała. Jest bardzo sztywna, ładnie krążkuje znacząc każdy łyk.
Aromat chmielowy, tutaj fajne, acz lekko intensywne nuty owocowe, ziołowe, dalej słodowe nuty karmelowe, ziemistość, akcenty tytoniowo popiołowe. 
W smaku najwyraźniejsze są popiołowe i tytoniowe akcenty, kolejna jest ziemistość, zioła, karmel i słodowość, nuty owocowe nieznaczne. Silna, intensywna goryczka to kolejny atrybut ""Arroganta"". 
Nasycenie średnie, pełnia powyżej średniej. Piwo jest nieco szorstkie. Posmak długi, karmelowo ziemisty.",PlutonowyMan
649,Aecht Schlenkerla Helles Lagerbier,3.5,"Bamberg, Bavaria","Bottle. Color: Clear orangish golden, frothy white head. Aroma: Malt, subtle smoke and hop. Taste: Malty, some hopbitterness and clearly present yet subtle smoke. Moderate sweet and bitter. Just under medium body, just under average carbonation. Bit foamy mouthfeel. The smoke gives this Helles a nice extra dimension. Nice one.",EvNa
650,Mad Squirrel Roadkill,4.0,"Hemel Hempstead, Hertfordshire","Light straw hazy poor, light head and playful carbonation. Aromas of topical barnyard, hoppy, nod to dank, herbation and citrus. Flavours are more of the same, refreshing, almost cask feel, playful bitterness. Very enjoyable.",__bern__
651,Ayinger Kirtabier (Autumn Beer),3.7,"Aying, Bavaria","Keg at Hop & Anchor. It pours bright copper with a thick, foaming head. The aroma is rich and malty, toasty grain, brown bread, cereal, spice and nutty action. The taste is firmly dry, nutty, toasty grain, cereal, hay, spicy, woody, farmhouse style bread loaf and some metallic twang. Finish is dry and toasted cereal. Medium body and high, lively carbonation. Pleasnat and quaffable. A fine example of the style.",Scopey
652,Dubuisson Scaldis/Bush de Charmes ,3.3,"Pipaix, Belgium","750ml bottle kindly shared by Finn. Pours a steady withe head leaving clingy lacing behind. Cloudy golden body. Ripe fruity nose, yeasty. Taste of mid-sweet yeasty fruitiness, pears, and wood. Vinous impression. Decent sipper qualities. (Shared with MrSoul and Finn, Tromsø 18.01.2020).",Rune
653,Dubuisson Scaldis/Bush de Charmes ,3.3,"Pipaix, Belgium",Delt med MrSoul og Rune. Gyldenbrun. Litt uklar. Middels høyt tett skum. Lett krydderaroma. Smaken malt & parfyme. Tørr avslutning.,Finn
654,Weihenstephaner Korbinian,2.8,"Freising, Bavaria",De color marrón con medio dedo de espuma de baja retención. Cuerpo y carbonatación ligera. Aroma maltoso y afrutado. En boca destaca la malta y el tostado pero bastante mas suave que en nariz.,DraftSensei110
655,Burnt Mill / Finback Swimming Giants,4.0,"Badley, Suffolk","Canned, 440 ml, shared with Max. Hazy yellow, medium white head. Tropical fruit, mango, dank, juicy, smooth. Moderate bitterness in finish. Medium bodied.",Iznogud
656,Goose Island Bourbon County Stout,4.2,"Chicago, Illinois","2018 Edition.
47,3cl Bottle @ Saveur-Biere, Fretin, France.
Black colour with a thin tan head.
Aroma is roasted malt, chocolate, bourbon.
Taste is roasted malt, chocolate, molasses, vanilla, mugicha, oak, bourbon.
Full body, soft carbonation.",melush
657,Sierra Nevada 40 Hoppy Anniversary Ale,3.8,"Chico, California","12 oz. bottle. Clear deep golden. Smells of grapefruit and pine hops. Caramel malt. Tastes of orange, light garlic, grapefruit. Light sweetness from a honey malt profile. Moderate pine bitterness. It's got just a touch of grassy and herbal hops, too. Medium body. Drinks very easily. Very enjoyable, though not a standout profile. Classic and drinkable.",ctipping
658,Peak Organic Fresh Cut Pilsner,3.7,"Portland, Maine","On tap at Das Beer Garden. Clear yellow. Smells of light citrus and grassy hops. Doughy malt. Tastes the same. Citrus and grassy hops. Light bread and biscuit malt. Light bitterness. Easy drinking and light. The hops dominate it, but it's a nice pilsner overall.",ctipping
659,Toppling Goliath Pompeii IPA,3.4,"Decorah, Iowa","Can at a tasting. Cloudy yellow. Aroma of hops, tropical fruits. Sweetish, fruity, juicy hops, mango, grapefruit, lemon, bitter finish.  Medium-bodied, smooth.",zvsn
660,Deya Steady Rolling Man 2016-,4.0,"Cheltenham, Gloucestershire","On tap at Beelzebubs, Cardiff. Pours hazy yellow orange with medium white head. Hoppy, grassy, tropical fruit, smooth, some bitterness in finish. Easy drinkable. Medium bodied.",Iznogud
661,Founders Imperial Stout,3.9,"Grand Rapids, Michigan","Aromas of fudge, tree bark, brownie batter, charred malts, licorice and star anise. Taste is heavily charred, campfire ash, tree bark, cigar smoke, fudge, chocolate, brownie batter, molasses, roasted barley, roasted malts, licorice and toffee. Overall, an excellent representation of the style. Very dark and fudgy.",Thisis12ptfont
662,Sierra Nevada Winter Warmer Lager,3.9,"Chico, California","Pours a reddish brown.  Two finger white head, good retention and light lacing. Clear.  Pretty beer. Aroma is toasty malt.  Nutty.  Dark cherry. Taste is moderately sweet.  Light dark cherry.  Sort of a NyQuil cherry alcohol taste.    Toasty malt. Mouthfeel is medium bodied.  Chewy.  Easy drinking.  I’m sipping and drunk it in no time. Overall it’s quite good.  It’s tasty.  I’d recommend it and I would buy it again.",beer_rookie
663,Toppling Goliath Twisted Galaxy,3.8,"Decorah, Iowa","Hazy with a white head. Aroma of tropical fruit, mango, citrus, pineapple, dank. Medium bodied, moderate bitterness, citrus and tropical fruit dominate. Despite being hazy colored, this is more of a West Coast/Pacific Rim style IIPA. Nice.",ABUSEDGOAT
664,Anchorage Endless Ending,4.5,"Anchorage, Alaska","Bottle shared by Dan at Rock Elm in Plymouth, MN. Thanks! This was terrific. Dark, thick, rich, bold wood character. Booze character but not boozy, despite the high ABV. Fantastic.",BVery
665,Dogfish Head Fruit-Full Fort,3.6,"Milton, Delaware",Bottle shared. The beer is a dark brown with a beige head of foam. Sweet and fruity. Lots of raison and molasses character. Fairly sweet. Bigger body and medium carbonation.,JStax
666,Cascade Drie Zwarte Pieten Sang Noir,3.9,"Portland, Oregon","Bottle - Pours cola with a tan head. Nice sourness, without being acidic. Nice!",magsinva
667,Cascade Drie Zwarte Pieten Sang Noir,4.0,"Portland, Oregon",Bottle from Bruisin’ Ales. Pours dark brown with a thin khaki head. Leaves little lacing in the glass. Big cherries and tartness on the nose and tongue. Very tart on the finish. A beer to be sipped and savored.,DiarmaidBHK
668,Pips The Monte,4.1,"Beach Park, Illinois","Bottle at share. Violet pour, flat. Fruity aroma, berries, earthy, floral. taste is more of the same, sweet and strong, with a nice warmth.
",stevoj
669,Ithaca Excelsior! Brute,3.6,"Ithaca, New York","Bottle at share. Golden / orange pour, small frothy head, almost fizzy. Brett controls the aroma and taste, with notes of citrus. Woody barrel elements play in the background. Light on the palate, mellow.


",stevoj
670,Sierra Nevada Harvest Wet Hop IPA - Northern Hemisphere,2.6,"Chico, California",Bottle. Clear amber in color with a three finger head. Aroma is citrus and grapefruit. Taste is sweet upfront with a bitter finish.,tnkw01
671,The Bruery Vindictive 2016,3.8,"Placentia, California","750 ml bottle at share. Dark brown pour, ring of beige head. Aroma is sweet, brown sugar, boozy, chocolate, coffee. Taste adds red wine notes to the mix above, still sweet. Wine barrel and grape must add another layer of complexity to this already great beer. 
",stevoj
672,Sierra Nevada 40 Hoppy Anniversary Ale,3.8,"Chico, California","Loving this West Coast IPA and missing that it isn't around as much anymore with all this NEIPA craze. This one's a solid one, with big grapefruit and peel. Pours orange with decent head. Bitter finish. Wish it was super fresh, but this I'll still take. Nice malt backbone. Bottle.",solidfunk
673,Oro de Calabaza,3.4,"Dexter, Michigan","Pours hazy golden with a three finger, white head.  Aroma is lacto, caramel and dried fruit. Taste is caramel and light fig, moving to tartness and wheat.  Finish is caramel and thar fig.",GregMooreNH
674,Sante Adairius / Side Project Matrices,3.9,"Capitola, California","Bottle at share. Pours out a pale golden body, mild haziness, small foamy head. Aroma leads with grapes, mixed fruit. taste remains fruity while adding the yeast and assoiated funk. Not too tart, velvety.
",stevoj
675,New Glarus R & D Sour Fruit - Wild Blackberry,4.2,"New Glarus, Wisconsin","Half liter bottle thanks to Brigadier. Clear dark red, large creamy tan head good retention. Aroma of funky and jammy fruits, pepper, funk. Taste is cherry, blueberry, blackberries, pepper, funk. Medium bodied lingering tartness. Old now but holding up very well.",Drake
676,Tree House Hold on to Sunshine,3.6,"Charlton, Massachusetts","Can shared by a friend. Darkest brown pour with a medium light brown head. Aroma of malt, coffee and chocolate. Malty and chocolatey flavor with coffee roastiness before a vanilla finish.",JaBier
677,Fieldwork Orchard Street ,3.9,"Berkeley, California","Nose is grapefruit and some hops. Clean beer, from start to finish. Great pizza beer.",Taverner
678,Goose Island Bourbon County Stout,4.0,"Chicago, Illinois",Bold bourbon notes with a velvet chocolate bod. Finish has a cake like taste.,brownaler
679,Three Floyds Zombie Dust,4.1,"Munster, Indiana","The aroma is fruity hops. Pours a cloudy yellow/orange with off-white head mostly diminishing and excellent lacing. The taste is a medium bitter. The body is medium, the texture creamy, the carbonation lively and the finish long. A Very Good Beer!!!",Learninbeer
680,HammerHeart Hail To The Dark Gourd,3.4,"Lino Lakes, Minnesota","We had this at the Bavarian Lodge in Lisle Illinois in January 2020. It is very spicy and some heat on it

---Rated via Beer Buddy for iPhone",beerwarbler
681,Ommegang Abbey Ale,3.8,"Cooperstown, New York","The aroma is a little sweet, honey. Pours dark reddish brown with fully diminishing light tan head. The taste is a medium bittersweet. The body is medium, the texture creamy, the carbonation average. Very good beer, this 11 years old and still is holding up well.",Learninbeer
682,Toppling Goliath King Sue,4.4,"Decorah, Iowa","Tried at a Hunahpu day, but must not have logged a note. This is tallboy can from Savor Growl: hazy orange-gold pour. pleasant aroma of pine, dank, melon and citrus. taste are grapefruit, dank, apricot, melon, pineapple, spice. medium palate. delicious. very happy to get TG in ohio now.",DialSquare
683,Hill Farmstead Society & Solitude #5,3.6,"Greensboro, Vermont","On tap at the Grand Delancey. Pours hazy bright yellow. Pine, tangerine, grapefruit, floral, slightly dank, little pineapple, sweet finish. Medium body. Not my favourite of the series, but not bad.",explosivedog
684,The Bruery 10 Lords-A-Leaping ,3.7,"Placentia, California","Botella @Cimmeria, Oviedo. 18/01/2020 Color marrón oscuro corona de espuma blanca aromas anidados, especiados, sabor maltosa, especiadas, notas cítricas, cuerpo medio.",fombe89
685,Schneider Aventinus Weizen-Eisbock,3.7,"Kelheim, Bavaria","Nagyon erős alkoholos illat malátával és élesztővel. Sűrű ködös, barna megjelenés. Sárga hab. Testes édes, csíp, olyan erős. Nekem ez nagyon gej. Zsibbad a nyelvem tőle... Tudtam, hogy ez lesz de meg kellett kóstolnom.",seritomi
686,Anchorage Mosaic Saison,4.0,"Anchorage, Alaska","(Bottle) Pale golden colour with big, frothy, white head. Fruity, hoppy nose with hay, pineapple, passion-fruit, grapefruit, pine needles, a touch of coconut and slightly bretty yeast. Spicy, hoppy taste with notes of tropical fruit, passion-fruit, pineapple, citrus, hay, white bread, hints of carraway and dill, spicy yeast and a mild citric, floral bitterness in the finish. Medium body, with a touch of sweetness. Solid and well made, another great beer from this reliable brewery. Great stuff.",Svesse
687,Allagash Pick Your Own,3.9,"Portland, Maine","Bottle from Beer Run, 1.18.20. Murky dark red, thin foamy head. Aroma of funk, berries, earth. Taste is funk, cherry, berry, pepper, lemon. Medium bodied.",Drake
688,Beachwood Citraholic,3.7,"Long Beach, California","Canned 473ml. -at Goblet Zagreb. Slightly unclear pale golden coloured, small to medium sized white head, citrusy nose. Sweetish malty, fruity, citrusy, light grapefruity and moderate bitter finish. Good one.",ogivlado
689,Transient Canuckley,3.8,"Bridgman, Michigan",Bottle pours out black topped with a small tan head. Nose is roast malts chocolate maple sweetness and some bourbon barrel notes. Taste is more of the nice sweet chocolate bourbon barrel notes vanilla maple syrup and coffee.,BuckeyeBoy
690,Lawson's Finest Sip of Sunshine IPA,3.9,"Waitsfield, Vermont","Pint can from BrewDog Doghouse. Clear orange amber, not much head. Orange malt aroma. Tangerine hop falvour. Sharp and better. Decent IPA but doesn't deserve quite such high ratings.",JohnRMurdoch
691,Sierra Nevada 40 Hoppy Anniversary Ale,3.8,"Chico, California","6-Pack of 12 ounce bottles - $10.99 at Publix in Marietta, Georgia.

PKGD 12/16/19.

Appearance: Pours a lightly hazy, golden-amber body with a medium-small, whitish head.

Smell: A little caramel and honey-brushed biscuit, subtly bready with restrained citrus, florals, pine and black peppercorn.

Taste: Modestly sweet, bready and biscuity with a light flourish of honey, blonde caramel. Citusy, light pine. Peppery, a teensy bit earthy, some rustic woodsiness. Citrus quality picks up a little lime on the tailend, particularly as it warmed. Medium bitterness. A final lick of orange blossom honey before the gently drying finish.

Mouthfeel: Medium-bodied. Medium carbonation. The mouthfeel is crisp yet displays a scant oily texture.

Overall: 40th feels like a beer someone would've tried to slap the Extra Pale Ale moniker onto. Nothing too terribly groundbreaking or over-the-top whimsical. I, myself will be turning forty this year and neither need nor expect much fanfare or ribaldry, content to just keep sailing along.",ChainGangGuy
692,Avery Uncle Jacob's Stout,4.5,"Boulder, Colorado",Kolsvart med ljusbrunt skum. Doftar och smakar mycket bourbonfat! Även choklad och kaffe. Söt och fyllig med ganska mycket alkoholsting. Sjukt gött!,alkolas510
693,Ayinger Celebrator Doppelbock,3.5,"Aying, Bavaria","Aroma: Moderate sweet, metalic note, malt and light coffee and yeast
Appearance: Pitch black with no head 
Taste: Moderate sweet and bitter, malt and light coffee and yeast 
Mouthfeel: Watery texture with moderate carbonation
Overall: Not as good as I had hoped :)",IPAMaestro32
694,Fuller's Vintage Ale 2019,4.1,"Chiswick, Greater London","Bottle 049198 - Bottle from Daniel Tomlinson - Cheers!
Rocky white head stayed on a clear reddish brown still body.
Caramel, red berry & syrup aroma.
Medium to full bodied, smooth & oily on the tongue with a lightly carbonated clean back.
Malt, syrup, woody, mild vinous, red berry, sugar & syrup tastes with a light citrus finish.
First Class!",simontomlinson
695,Weihenstephaner Vitus,4.2,"Freising, Bavaria","Creamy white head, pale light yellow colour. Light Smell of banana and some citrus. 
Smooth, slightly sour, we’ll balanced carbonization/mouth feel. Hint of sting you alcohol characteristic of “bock” in the end. Great beer.",je_corn
696,Superstition Peanut Butter Jelly Crime,3.6,"Prescott, Arizona","Keg at Barley Pop, 1.18.20. Clear red. Aroma of muts, jammy cherry, pepper, honey. Taste is honey, grape jam, honey, nuts, vanilla, pepper. Medium bodied, hints of booze. Decent. But if all their meads are this quality they are way overrated.",Drake
697,Trillium / Amager Sigtebrød,4.0,"Boston, Massachusetts",Uklar gul med hvitt skum. Aroma og smak sitrus humle appelsin malt. Fruktig og bitter. Godt øl. Tap på Agenturet,lmojoh
698,AleSmith Speedway Stout - Vietnamese Coffee,4.4,"San Diego, California","Aroma: Moderate sweet, liquorice, dominating smooth coffee and malt
Appearance: Pitch black with no head 
Taste: Moderate sweet and bitter, strong coffee and licorice ending in a smooth alcoholic finish
Mouthfeel: Creamy texture with soft carbonation
Overall: Really enjoyable coffee stout ;)",IPAMaestro32
699,Fuller's Vintage Ale 2018,3.5,"Chiswick, Greater London","Bottle, smallish creamy chicken head, clear dark orange color,. Aroma of dark dried fruits,. Almond and vanila, flavor of caramel, wood, vanila with some dried fruits coming through and just a hint of orange zest, lightish sweetness, but still quite dry, medium bodied and not too heavy. Nice to sip slowly.",tomer
700,Side Project Saison du Blé,4.7,"Maplewood, Missouri","KOMPLEX trifft es gut👌🏻 Auf der einen Seite rustikal farmyeasty, dann auch sanft floralfunky & immer wieder schön rubbeltarty AmericanOakWilder🚨...cremig, citrussour & mit einem außergewöhnlichen WhitePepperTwang beim Finish 🍾0,75l Buddel von den Liebhabern...27 gut angelegte Flöten⚜️",ALIBALI
701,Anchor Porter,3.5,"San Francisco, California","0.355 l bottle from Alko Arkadia, Helsinki. Black or ruby with tan head. At first there is the taste of dark chocolate, but later on the hopping makes this quite bitter.",thellgren
702,Weltenburger Kloster Asam Bock,3.9,"Kelheim, Bavaria","50 cl bottle bought from Carrefour. Pours hazy dark brown color with small beige head. Aroma of caramel, dried fruits, roasted malt, coffee, brown sugar. Taste of roasted malt, caramel, coffee, brown bread, brown sugar. Medium body, lively carbonation, medium dry finish. Overall a very good bock beer.",crazykiller
703,Les Trois Mousquetaires Porter Baltique (Bourbon & Brandy),4.2,"Brossard, Quebec","Piwo koloru ciemno- brazowego, praktycznie zero piany. W aromacie karmel, kawa zbożowa, lekki tost, jabłko (być może od brandy), kokos, rodzynka, nuty brandy. Muszę zaznaczyć, ze ten odbourbonowy kokos bardzo przyjemny. W smaku ciemne owoce, nuty brandy i bourbona. Kokos ponownie się wyróżnia i ponownie jest bardzo przyjemny. Poza tym karmel, lekka wanilia, odrobina ciemnego pieczywa, i praliny, mokre drewno, orzechy. Alkohol bardzo delikatny, likierowy. Ciało w sumie średnie, adekwatne do stylu, wysycenie średnie do niskiego. Nie byłem entuzjastą kanadyjskiego porteru bałtyckiego, ale muszę przyznać, że jest to kawał dobrego piwa. Ten kokos od bourbona po prosru wymiata.",imperial_suchy
704,Alchemist Rapture (2014-),4.0,"Stowe, Vermont","1/2020 a gift from the Newly Weds. 
Nice IPA with respectable New England haze and quickly dissipating head. More on the bitter side of my personal “BitterSweet” scale with a tenacious grip on the back and sides of the tongue. Yum. 

---Rated via Beer Buddy for iPhone",SolarSam
705,Hill Farmstead Ann,4.3,"Greensboro, Vermont",750ml bottle pours out hazy golden topped with a white head. Nose is soft floral notes spice and barrel. Taste is more of the nice soft notes very nice and happy to have finally tried this one.,BuckeyeBoy
706,Stone Enjoy By IPA - Unfiltered,3.0,"Escondido, California","Can. The drink by 1/1/20 version of this one. Hazy gold with a huge head. Aroma was grapefruit. Taste was sweet upfront, bitter in the middle with a hoppy bitter finish.",tnkw01
707,Redchurch Old Ford Export Stout,4.1,"Harlow, Essex","Near black, thin beige head. Aroma of dark fruit, coffee and roast malt. Flavours of coffee, prunes, raisins and chocolate. Nice soft but full mouthfeel. Excellent.",jarvo
708,Magic Rock Neo-Human Cannonball,3.6,"Huddersfield, West Yorkshire","Växjö chapterhouse fatöl. Färgen är klassiskt modern. Guld halmig medel till full grummel. Doftar JÄTTEFRÄSCHT av mestadels annanas. När jag tar stora klunkar blir jag överraskad av massor blommor och parfym . Oj en Blom , parfym Dipa alltså. Ganska hårt kolsyrad tyvär . Ok Dipa där doften var stora positiva grejen . Nu efter jag klunkat upp så Satans vad parfym det är nu i munnen . Och efter ytterligare en stund efter du svalt känns tyvär bitterhet och ingen direkt smak. Lätt obalanserad Dipa . 3,6 är ju Inge bra betyg för en Dipa. De brukar ju som välgjorda hamna på 4 typ.",Patrik
709,Superstition Blueberry Hex,4.1,"Prescott, Arizona",super dark purple color. Tons of blueberry but not overly tart. Super blueberry ish and the abv is hidden,TimE
710,Dogfish Head World Wide Stout 2001/2003-Present (18%),4.0,"Milton, Delaware","Bottle. Poured black, minimal tan head. Aroma of wine, port, grape, sweet desert/red wine, plum, raisins, alcohol. Taste was sweet, strong, sherry, wine, alcohol is apparent, molasses, licorice, brown sugar.",ozzy70
711,Redchurch Old Ford Export Stout,4.0,"Harlow, Essex","Appearance is nearly black, with a small beige head. Aroma is chocolate, dark malt, whisky, leather, booze, espresso coffee, brownie, vanilla, caramel. Taste- coffee, chocolate cake, vanilla, dark fruit hints, toffee, toasty malt, chocolatey finish. Smooth and tasty.",hohops
712,Anchorage The Tide and Its Takers Triple,3.6,"Anchorage, Alaska","Caged and corked bottle. Christmas gift from Mrs. Ozzy. Poured light hazed golden/straw, thin white head. Aroma of Chardonnay, wine, funky/brett, sour fruit, yeast. Taste was sweet, tart, sour, fruity, tropical, yeast, pepper, spice,",ozzy70
713,Driftwood Raised by Wolves IPA,4.0,"Victoria, British Columbia","473ml can. Pours a slightly hazy gold-yellow with a medium, foamy, long lasting, off-white head that leaves thick patches of lace. Sweet fruity aroma of bready caramel malt, pineapple, mango, honeydew, apricot and piney hops. Sweet fruity flavour of biscuit malt, caramel, orange peel, peach, apricot, mango, pineapple, passion fruit, honeydew and piney hops in a dry, spicy yeast finish. Medium body with a sticky, oily texture and average carbonation. Delicious and easy to drink. A world class Wild IPA.",cmacklin
714,Sierra Nevada 40 Hoppy Anniversary Ale,3.5,"Chico, California","light amber color; citrusy hop and musty malt aroma; dank hoppy flavor; piney, citrusy hops andmedium bodied earthy, bready malt flavor",BeerdedDave
715,Founders Imperial Stout,4.8,"Grand Rapids, Michigan","An excellent finish to your day with a very nice creamy head that lingers silky smooth well after consumption, and this is what distinguishes the Founders Imperial Stout from it's peers. I've found numerous Imperial Stouts with very nice flavor, but this finish is outstanding. Overall rating 98.",MaltoseSensei30
716,Wicked Weed Xibalba (Bourbon Barrel),4.3,"Asheville, North Carolina","Bottle, 2016 vintage. Chocolate malt aroma aroma with notes of allspice, cinnamon, nutmeg, bourbon, pumpkin, vanilla and oak. Pours deep caramel brown with a thin tan head that has little retention and some lacing. Starts with chocolate, pumpkin and the aforementioned pumpkin spice flavors as well as having a medium body and smooth mouthfeel. Finishes smooth with bourbon, vanilla and oak flavors with a bit more spice at the end. Really nice beer that held up well for 3.5 years.",zoucrew102
717,Boulevard Tech N9ne Bou Lou,3.6,"Kansas City, Missouri",Pretty well done for style. I should have know Tech N9ne wouldn't disappoint. Coconut and pineapple. Good balance. Pours hazy orange with great head and lacing. Sweet finish. Can.,solidfunk
718,Founders Barrel Aged CBS (Canadian Breakfast Stout),4.3,"Grand Rapids, Michigan","Heard this was the last time they were ever gonna make this old school white whale type brew. I would have killed for this back in the 2012-2013 era. Finally saw it collecting dust in a grocery store so figured, fuck it. Time for a go at the old hag. I poured it into a tulip and chugged the shit out of it. Tasted like liquid ice cream. Great beer. Probably never buy it again, but fuck it YOLO.",MacBoost
719,Unibroue Trois Pistoles,5.0,"Chambly, Quebec","Gifted for Christmas from Doug Theresa Aadland (purchased at BevMo from Redlands, California for $9.99), Trois Pistoles is a Belgian style dark ale brewed with spices crafted by Unibroue from Chambly, Canada.

The air yields cocoa, brown sugar, plums, Belgian yeast, and cherries upon the nose. The appearance is a dark brown that pours a finger and a half of beige head. When held up to light, a dark reddish brown shows. Light reflects dark mahogany as well. The alcohol content is 9%.

Brown sugar textures the mouthfeel followed by a cocoa hue. Caramel malt compliments the brown sugar complexion. Roasted malt is drawn out by the cocoa. Plums are domineering to the body and felt to the touch. Belgian yeast spices the comprehension and earthy to the malt frame.

Cherries slightly tarts the take and lingers into the finish. Licorice bitters the drink and assists the brown sugar texture. Clove has a distinguishable tone to the finish. Cardamom colors the plum and caramel finish. Raisins gently sweetens the body.

Trois Pistoles is a marvelous Belgian style dark ale. The brown sugar, cocoa, caramel and roasted malts, Belgian yeast, plums, cardamom, and licorice combination separates this Belgian beer from the pack. The brown sugar and licorice leaves a lasting impression and feel to the drink. The earthy and spicy Belgian yeast plays hand in hand with the licorice and the tart cherry. The cocoa and roasted malt adds depth to the body. I treasured each drink and impressed by its complexity and depth. Drinking this Belgian beer is like listening to music from verse to chorus, as in from take to finish. The finish expresses another theme that hooks you replaying over and over again every time you drink. 

Cheers. Prost. Drink for the love of beer.

For more beer reviews, visit and like my blog “Drink For the Love of Beer.”",dflb
